student_ID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,School
545,female,group D,associate's degree,free/reduced,none,married,sometimes,no,4,school_bus,> 10,65,70,74,23
547,male,group E,bachelor's degree,free/reduced,none,married,sometimes,yes,3,private,5 to 10,61,69,57,23
548,male,NA,high school,standard,NA,single,regularly,yes,0,private,5 to 10,79,65,69,23
549,male,group C,bachelor's degree,standard,NA,married,sometimes,no,NA,private,5 to 10,62,61,65,23
550,female,group C,associate's degree,standard,NA,single,sometimes,yes,1,school_bus,< 5,53,65,62,23
551,female,group C,some high school,free/reduced,none,married,sometimes,yes,3,school_bus,5 to 10,29,41,40,23
552,female,group D,some high school,standard,none,single,NA,yes,4,school_bus,5 to 10,44,56,51,23
553,male,NA,some college,standard,none,married,never,yes,1,private,5 to 10,49,38,33,23
554,female,group A,some high school,standard,none,married,sometimes,yes,2,school_bus,5 to 10,60,75,71,23
555,female,group B,high school,standard,none,single,sometimes,yes,5,school_bus,5 to 10,71,74,76,23
556,male,group E,some college,standard,none,married,sometimes,yes,1,school_bus,> 10,63,55,43,23
558,male,group D,associate's degree,free/reduced,completed,married,sometimes,NA,2,school_bus,5 to 10,69,67,68,23
559,male,group E,bachelor's degree,standard,none,married,sometimes,yes,2,private,< 5,90,78,82,23
560,female,group B,high school,standard,none,married,regularly,yes,NA,NA,> 10,65,73,71,23
561,female,group B,some high school,free/reduced,none,married,never,no,1,private,NA,41,58,56,23
562,female,NA,some college,free/reduced,none,single,sometimes,no,1,school_bus,5 to 10,52,60,50,23
563,male,group D,high school,standard,none,married,sometimes,no,1,school_bus,5 to 10,89,77,75,23
564,female,group C,associate's degree,standard,completed,married,regularly,no,3,private,> 10,62,73,72,23
565,female,group D,high school,standard,none,married,regularly,yes,1,private,< 5,71,79,77,23
566,male,group D,associate's degree,standard,none,married,sometimes,yes,1,NA,> 10,63,52,52,23
567,male,group C,some college,free/reduced,none,single,sometimes,yes,3,NA,5 to 10,54,58,51,23
568,female,NA,high school,free/reduced,none,divorced,regularly,yes,0,NA,5 to 10,43,62,57,23
569,female,group D,some college,standard,none,divorced,regularly,yes,0,school_bus,> 10,80,77,83,23
570,female,group C,some college,standard,none,married,sometimes,no,3,school_bus,< 5,70,82,76,23
571,male,group A,some college,standard,completed,single,regularly,NA,1,private,< 5,85,74,74,23
572,male,group D,associate's degree,standard,none,divorced,sometimes,yes,3,school_bus,> 10,43,36,34,23
573,female,group C,some college,free/reduced,completed,divorced,never,no,2,private,5 to 10,46,57,57,23
574,female,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,3,school_bus,5 to 10,37,49,48,23
575,male,group A,some college,free/reduced,none,single,sometimes,no,4,private,< 5,67,67,58,23
576,female,group D,NA,standard,none,divorced,regularly,no,2,school_bus,5 to 10,63,77,77,23
578,male,group B,some college,standard,none,married,regularly,yes,NA,private,5 to 10,62,51,51,23
579,female,group A,associate's degree,free/reduced,none,divorced,regularly,yes,5,NA,5 to 10,44,52,50,23
580,female,group C,some high school,standard,none,widowed,NA,yes,2,private,5 to 10,69,82,75,23
581,female,NA,some college,standard,none,single,sometimes,yes,3,private,5 to 10,45,52,57,23
582,female,group C,master's degree,standard,NA,single,regularly,yes,0,school_bus,5 to 10,54,71,71,23
583,female,group E,NA,standard,completed,divorced,regularly,yes,3,private,5 to 10,81,70,71,23
584,female,group D,some college,free/reduced,none,married,sometimes,yes,4,NA,< 5,53,59,61,23
585,male,group C,associate's degree,standard,completed,single,sometimes,no,1,private,5 to 10,67,62,67,23
586,male,group C,some high school,standard,NA,married,regularly,NA,3,school_bus,5 to 10,63,44,48,23
587,female,group D,some college,free/reduced,completed,married,regularly,no,3,school_bus,< 5,70,75,85,23
588,male,group D,high school,standard,completed,divorced,regularly,yes,NA,school_bus,5 to 10,96,97,93,23
589,female,group D,some high school,standard,completed,married,sometimes,yes,1,NA,< 5,93,90,98,23
590,female,group C,bachelor's degree,standard,none,NA,never,yes,NA,NA,5 to 10,47,61,59,23
591,male,group E,some high school,standard,completed,married,regularly,yes,NA,school_bus,> 10,82,77,77,23
592,male,group D,associate's degree,standard,completed,divorced,regularly,yes,4,school_bus,> 10,79,62,66,23
593,female,group D,some college,free/reduced,none,divorced,never,yes,1,private,< 5,53,65,64,23
595,female,group B,some high school,standard,none,single,sometimes,yes,2,school_bus,5 to 10,69,76,73,23
596,female,group B,some college,free/reduced,completed,married,sometimes,NA,3,NA,5 to 10,78,90,91,23
597,female,group A,some college,standard,none,married,regularly,yes,2,school_bus,< 5,43,55,55,23
598,female,group D,some college,standard,none,married,never,no,3,private,5 to 10,59,73,75,23
599,female,group C,some college,standard,completed,married,regularly,yes,1,private,5 to 10,62,70,68,23
600,female,group C,high school,free/reduced,completed,widowed,regularly,yes,1,private,5 to 10,57,73,71,23
601,female,group C,associate's degree,standard,completed,married,regularly,no,NA,private,5 to 10,93,96,100,23
602,female,group C,associate's degree,free/reduced,completed,single,regularly,yes,0,private,> 10,62,81,88,23
603,female,group C,bachelor's degree,standard,none,married,sometimes,no,1,private,< 5,60,78,67,23
604,female,group D,some high school,standard,none,married,sometimes,yes,1,school_bus,5 to 10,51,62,64,23
605,female,group D,some high school,standard,completed,married,sometimes,no,1,private,> 10,81,84,80,23
606,female,group C,some high school,standard,none,married,regularly,no,1,NA,5 to 10,70,69,75,23
607,male,group D,NA,free/reduced,none,divorced,never,no,2,private,< 5,45,51,47,23
608,female,group E,some high school,standard,completed,married,regularly,yes,2,school_bus,< 5,95,92,94,23
609,male,group E,associate's degree,standard,completed,single,sometimes,no,4,NA,< 5,97,88,77,23
611,male,group C,NA,free/reduced,none,married,regularly,no,NA,school_bus,< 5,55,48,48,23
612,male,group C,some college,standard,none,single,never,no,1,private,> 10,67,61,62,23
613,male,group C,some high school,standard,none,NA,regularly,yes,0,school_bus,5 to 10,62,59,57,23
614,female,group B,high school,free/reduced,completed,divorced,regularly,yes,4,school_bus,5 to 10,62,76,69,23
615,male,group D,some high school,standard,none,married,sometimes,yes,3,school_bus,5 to 10,65,55,49,23
616,male,group B,associate's degree,free/reduced,completed,married,regularly,yes,3,private,< 5,65,68,74,23
617,female,group E,some high school,standard,NA,married,sometimes,NA,3,private,5 to 10,88,95,94,23
618,male,group E,some high school,free/reduced,completed,divorced,sometimes,no,2,private,> 10,85,85,75,23
619,female,group D,some college,standard,completed,married,sometimes,yes,1,private,5 to 10,67,79,75,23
620,female,group E,associate's degree,standard,none,single,sometimes,yes,3,school_bus,5 to 10,83,96,90,23
621,female,NA,associate's degree,free/reduced,none,divorced,sometimes,yes,0,school_bus,5 to 10,38,45,47,23
623,male,group C,some college,standard,none,married,sometimes,yes,7,private,< 5,89,86,78,23
624,female,group C,associate's degree,standard,none,married,never,yes,4,private,5 to 10,88,92,97,23
625,male,group C,master's degree,standard,none,divorced,sometimes,yes,6,school_bus,< 5,68,62,60,23
626,female,group E,some college,standard,none,married,sometimes,no,3,NA,5 to 10,74,73,72,23
627,female,group B,NA,free/reduced,completed,NA,never,yes,2,NA,5 to 10,66,82,76,23
628,male,group C,some high school,free/reduced,none,widowed,sometimes,yes,1,school_bus,5 to 10,72,70,68,23
629,male,NA,associate's degree,free/reduced,none,divorced,regularly,yes,1,private,5 to 10,43,45,43,23
630,female,group C,associate's degree,standard,none,married,regularly,yes,3,school_bus,> 10,74,74,76,23
631,female,group B,some college,free/reduced,completed,divorced,sometimes,yes,1,school_bus,< 5,50,65,63,23
632,female,group D,master's degree,standard,none,married,regularly,yes,1,school_bus,5 to 10,49,52,51,23
633,female,group B,high school,free/reduced,completed,married,sometimes,yes,1,private,> 10,44,66,68,23
634,female,group C,high school,standard,none,married,regularly,yes,0,NA,> 10,59,63,58,23
635,female,group A,some college,standard,completed,single,regularly,no,4,school_bus,< 5,82,93,98,23
636,female,group D,high school,standard,none,divorced,regularly,yes,1,NA,< 5,72,80,82,23
637,female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,2,school_bus,5 to 10,58,61,65,23
638,male,group C,master's degree,free/reduced,completed,married,regularly,yes,2,private,5 to 10,50,50,52,23
639,male,group D,high school,free/reduced,completed,married,sometimes,yes,3,private,5 to 10,51,53,49,23
640,male,group C,associate's degree,standard,completed,divorced,never,yes,NA,school_bus,< 5,75,73,73,23
641,male,group B,associate's degree,standard,none,NA,never,yes,4,NA,> 10,28,27,25,23
642,female,group D,associate's degree,standard,none,single,sometimes,yes,1,private,5 to 10,74,70,74,23
643,female,group C,some college,standard,none,married,regularly,yes,1,private,5 to 10,62,63,60,23
644,male,group C,associate's degree,standard,none,divorced,regularly,yes,2,NA,5 to 10,86,86,82,23
645,female,group D,some high school,free/reduced,none,married,sometimes,no,2,school_bus,< 5,49,59,60,23
646,female,group B,associate's degree,standard,completed,married,sometimes,no,3,private,5 to 10,78,86,89,23
647,male,group B,high school,standard,none,single,sometimes,no,1,private,< 5,76,82,74,23
648,female,group C,some high school,standard,none,married,regularly,no,1,NA,5 to 10,81,85,86,23
649,female,group C,associate's degree,free/reduced,completed,married,sometimes,no,3,school_bus,5 to 10,54,66,67,23
650,male,group C,bachelor's degree,standard,none,married,regularly,yes,1,private,< 5,66,65,65,23
651,female,group B,high school,standard,completed,married,regularly,yes,0,school_bus,5 to 10,94,100,97,23
652,male,group C,associate's degree,standard,completed,married,NA,yes,2,private,5 to 10,73,62,60,23
653,male,group C,master's degree,standard,none,divorced,sometimes,yes,1,school_bus,5 to 10,71,77,71,23
654,male,group C,high school,standard,none,divorced,sometimes,yes,1,private,< 5,88,77,72,23
655,male,group D,associate's degree,standard,none,married,sometimes,yes,NA,school_bus,5 to 10,74,69,65,23
656,male,group B,some high school,standard,completed,divorced,sometimes,yes,3,school_bus,> 10,80,70,72,23
657,male,group B,associate's degree,free/reduced,none,single,sometimes,no,6,school_bus,5 to 10,63,62,54,23
658,female,group D,high school,standard,none,single,sometimes,yes,3,school_bus,5 to 10,65,87,88,23
659,female,group B,high school,free/reduced,completed,married,regularly,yes,3,school_bus,5 to 10,76,95,94,23
660,female,group A,some high school,standard,completed,married,never,yes,0,private,5 to 10,32,44,43,23
661,male,group B,some college,standard,none,married,never,yes,4,private,5 to 10,68,64,63,23
662,male,group C,bachelor's degree,free/reduced,completed,married,never,yes,5,private,5 to 10,68,74,75,23
663,female,group C,high school,free/reduced,none,divorced,regularly,yes,3,school_bus,5 to 10,55,58,52,23
664,female,group C,high school,free/reduced,none,single,never,yes,1,private,5 to 10,47,56,51,23
665,male,group C,some high school,standard,none,married,regularly,yes,1,NA,< 5,78,64,69,23
666,female,group D,bachelor's degree,free/reduced,none,married,sometimes,yes,0,school_bus,< 5,55,76,75,23
667,female,group D,some college,free/reduced,none,married,regularly,yes,2,private,< 5,45,46,52,23
668,male,group A,bachelor's degree,free/reduced,none,divorced,never,yes,1,school_bus,5 to 10,53,58,48,23
669,male,group C,bachelor's degree,standard,completed,single,never,no,4,school_bus,5 to 10,77,74,73,23
670,male,group B,master's degree,free/reduced,none,divorced,sometimes,yes,1,private,NA,57,53,50,23
671,male,group D,NA,standard,completed,single,regularly,yes,3,NA,> 10,86,76,83,23
672,male,group B,associate's degree,standard,none,married,regularly,yes,1,school_bus,5 to 10,65,69,69,23
674,female,group D,high school,standard,NA,married,sometimes,no,3,school_bus,< 5,64,68,59,23
675,male,group C,master's degree,standard,none,single,regularly,no,1,private,5 to 10,80,79,77,23
676,male,group D,high school,standard,completed,married,sometimes,no,4,school_bus,5 to 10,82,91,88,23
677,female,group E,associate's degree,standard,none,married,never,yes,1,school_bus,5 to 10,69,70,73,23
679,male,group B,some high school,standard,none,married,sometimes,yes,1,school_bus,> 10,91,83,79,23
681,female,group C,bachelor's degree,free/reduced,completed,married,sometimes,yes,2,school_bus,5 to 10,49,64,61,23
682,female,group E,bachelor's degree,standard,none,divorced,regularly,no,NA,NA,5 to 10,76,62,67,23
683,male,group E,NA,standard,none,married,regularly,no,2,private,< 5,75,70,65,23
684,female,group D,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,0,school_bus,5 to 10,70,85,89,23
685,male,group C,master's degree,standard,none,married,never,no,1,private,5 to 10,96,94,91,23
687,male,group C,some college,standard,none,married,regularly,yes,1,NA,5 to 10,71,57,60,23
689,female,group C,master's degree,standard,none,divorced,never,no,3,school_bus,5 to 10,80,86,80,23
690,male,group C,high school,standard,none,married,regularly,yes,0,school_bus,NA,64,55,51,23
692,male,group D,some college,free/reduced,NA,married,regularly,no,4,school_bus,< 5,61,51,57,23
693,female,group C,high school,free/reduced,none,married,sometimes,yes,3,private,> 10,62,62,69,23
694,male,group A,master's degree,free/reduced,none,married,sometimes,no,1,NA,< 5,54,54,53,23
695,male,group E,high school,standard,none,married,sometimes,yes,3,school_bus,> 10,100,92,89,23
697,female,group E,NA,standard,none,NA,regularly,NA,NA,school_bus,5 to 10,55,68,62,23
698,male,NA,some high school,standard,completed,single,regularly,no,2,private,> 10,100,92,92,23
699,male,group A,bachelor's degree,standard,none,single,never,yes,2,private,> 10,47,51,44,23
700,male,group B,master's degree,free/reduced,none,single,regularly,yes,0,school_bus,< 5,64,50,57,23
701,male,NA,some high school,standard,completed,NA,sometimes,yes,0,NA,< 5,68,58,56,23
702,female,group C,some high school,standard,none,married,regularly,yes,1,private,> 10,54,61,64,23
703,male,group C,some college,standard,none,married,never,yes,3,private,5 to 10,73,67,58,23
705,male,group E,some college,standard,completed,married,regularly,no,4,school_bus,5 to 10,83,72,72,23
706,male,group B,master's degree,free/reduced,none,divorced,sometimes,yes,3,school_bus,> 10,64,58,57,23
